TccvID,Timestamp,Circuit Name,Milk Tank 1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:45:08.710Z,1,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:45:08.710Z,2,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:46:08.777Z,2,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:46:08.777Z,1,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:47:08.764Z,1,40.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:47:08.764Z,2,40.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:48:08.834Z,1,40.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:48:08.834Z,2,40.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:49:08.873Z,2,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:49:08.873Z,1,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:50:08.905Z,2,37.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:50:08.905Z,1,37.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:51:08.954Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:51:08.954Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:52:08.980Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:52:08.980Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:53:09.028Z,1,39.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:53:09.028Z,2,39.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:54:09.076Z,1,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:54:09.076Z,2,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:55:09.083Z,1,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:55:09.083Z,2,40
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:56:09.152Z,1,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:56:09.152Z,2,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:57:09.205Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:57:09.205Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:58:09.213Z,2,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:58:09.213Z,1,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:59:09.323Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T16:59:09.323Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:00:09.285Z,1,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:00:09.285Z,2,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:01:09.342Z,2,39.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:01:09.342Z,1,39.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:02:09.371Z,1,39.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:02:09.371Z,2,39.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:03:09.394Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:03:09.394Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:04:09.456Z,1,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:04:09.456Z,2,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:05:09.474Z,2,39.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:05:09.474Z,1,39.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:06:09.524Z,1,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:06:09.524Z,2,39.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:07:09.558Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:07:09.558Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:08:09.559Z,1,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:08:09.559Z,2,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:09:09.634Z,1,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:09:09.634Z,2,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:10:09.635Z,1,40.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:10:09.635Z,2,40.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:11:09.667Z,1,40.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:11:09.667Z,2,40.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:12:09.774Z,1,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:12:09.774Z,2,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:13:09.737Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:13:09.737Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:14:09.812Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:14:09.812Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:15:09.857Z,2,39.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:15:09.857Z,1,39.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:16:09.870Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:16:09.870Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:17:09.940Z,1,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:17:09.940Z,2,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:18:09.987Z,1,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:18:09.987Z,2,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:19:10.033Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:19:10.033Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:20:10.073Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:20:10.073Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:21:10.112Z,2,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:21:10.112Z,1,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:22:10.185Z,1,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:22:10.185Z,2,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:23:10.238Z,1,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:23:10.238Z,2,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:24:10.265Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:24:10.265Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:25:10.386Z,1,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:25:10.386Z,2,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:26:10.344Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:26:10.344Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:27:10.397Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:27:10.397Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:28:10.443Z,1,37.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:28:10.443Z,2,37.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:29:10.476Z,2,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:29:10.476Z,1,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:30:10.528Z,2,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:30:10.528Z,1,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:31:10.555Z,2,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:31:10.555Z,1,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:32:10.600Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:32:10.600Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:33:10.640Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:33:10.640Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:34:10.688Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:34:10.688Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:35:10.714Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:35:10.714Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:36:10.746Z,2,37.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:36:10.746Z,1,37.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:37:10.812Z,1,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:37:10.812Z,2,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:38:10.886Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:38:10.886Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:39:10.860Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:39:10.860Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:40:10.929Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:40:10.929Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:41:10.935Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:41:10.935Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:42:10.960Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:42:10.960Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:43:11.020Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:43:11.020Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:44:11.047Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:44:11.047Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:45:11.051Z,2,36.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:45:11.051Z,1,36.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:46:11.090Z,1,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:46:11.090Z,2,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:47:11.150Z,1,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:47:11.150Z,2,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:48:11.179Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:48:11.179Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:49:11.243Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:49:11.243Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:50:11.274Z,2,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:50:11.274Z,1,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:51:11.383Z,2,37.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:51:11.383Z,1,37.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:52:11.394Z,2,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:52:11.394Z,1,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:53:11.434Z,1,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:53:11.434Z,2,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:54:11.473Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:54:11.473Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:55:11.527Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:55:11.527Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:56:11.580Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:56:11.580Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:57:11.649Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:57:11.649Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:58:11.675Z,1,36.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:58:11.675Z,2,36.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:59:11.707Z,1,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T17:59:11.707Z,2,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:00:11.754Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:00:11.754Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:01:11.808Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:01:11.808Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:02:11.845Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:02:11.845Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:03:11.914Z,1,37.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:03:11.914Z,2,37.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:04:11.978Z,2,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:04:11.978Z,1,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:05:11.992Z,1,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:05:11.992Z,2,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:06:12.026Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:06:12.026Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:07:12.540Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:07:12.540Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:08:12.101Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:08:12.101Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:09:12.144Z,1,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:09:12.144Z,2,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:10:12.156Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:10:12.156Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:11:12.211Z,2,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:11:12.211Z,1,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:12:12.239Z,2,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:12:12.239Z,1,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:13:12.268Z,2,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:13:12.268Z,1,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:14:12.301Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:14:12.301Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:15:12.352Z,1,37.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:15:12.352Z,2,37.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:16:12.380Z,2,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:16:12.380Z,1,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:17:12.475Z,2,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:17:12.475Z,1,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:18:12.417Z,1,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:18:12.417Z,2,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:19:12.482Z,1,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:19:12.482Z,2,38.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:20:12.540Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:20:12.540Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:21:12.541Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:21:12.541Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:22:12.587Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:22:12.587Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:23:12.660Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:23:12.660Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:24:12.708Z,2,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:24:12.708Z,1,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:25:12.740Z,2,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:25:12.740Z,1,38.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:26:12.790Z,2,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:26:12.790Z,1,38.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:27:12.840Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:27:12.840Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:28:12.893Z,1,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:28:12.893Z,2,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:29:12.962Z,1,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:29:12.962Z,2,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:30:13.074Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:30:13.074Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:31:13.047Z,2,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:31:13.047Z,1,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:32:13.074Z,2,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:32:13.074Z,1,39
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:33:13.120Z,2,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:33:13.120Z,1,39.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:34:13.158Z,2,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:34:13.158Z,1,39.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:35:13.202Z,2,39.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:35:13.202Z,1,39.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:36:13.279Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:36:13.279Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:37:13.287Z,2,36.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:37:13.287Z,1,36.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:38:13.311Z,2,37.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:38:13.311Z,1,37.7
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:39:13.353Z,2,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:39:13.353Z,1,37.8
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:40:13.410Z,1,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:40:13.410Z,2,38
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:41:13.424Z,2,38.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:41:13.424Z,1,38.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:42:13.469Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:42:13.469Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:43:13.577Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:43:13.577Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:44:13.562Z,1,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:44:13.562Z,2,39.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:45:13.582Z,1,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:45:13.582Z,2,39.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:46:13.635Z,2,39.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:46:13.635Z,1,39.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:47:13.666Z,1,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:47:13.666Z,2,37.4
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:48:13.671Z,1,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:48:13.671Z,2,37.1
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:49:13.738Z,2,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:49:13.738Z,1,38.2
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:50:13.751Z,2,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:50:13.751Z,1,38.5
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:51:13.783Z,1,37.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:51:13.783Z,2,37.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:52:13.834Z,1,38.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:52:13.834Z,2,38.3
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:53:13.861Z,2,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:53:13.861Z,1,38.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:54:13.894Z,1,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:54:13.894Z,2,38.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:55:13.953Z,1,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:55:13.953Z,2,37.9
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:56:14.003Z,2,37.6
c511c45d6fb353a5b1b680b69ad92ac0be72b0cd,2020-05-01T18:56:14.003Z,1,37.6
